url,reason,title,company
https://www.104.com.tw/job/7845j?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ef49?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/42h9h?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/4fbwd?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6j7iw?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7uvmi?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7tst4?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/82grg?jobsource=new_map&app_jobsource=m_time4jobs,ok,,
https://www.104.com.tw/job/7pjeb?jobsource=new_map&app_jobsource=m_time4jobs,ok,,
https://www.104.com.tw/job/77apf?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83zy9?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6gnpv?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84hoo?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/6ylgc?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84uaj?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/8464n?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/4r5bo?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7ifx2?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7pjeb?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7sh81?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84f9a?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/849oo?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/82ir4?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/822ur?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83mlb?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/3lim2?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/62kj3?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/821uv?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/82gki?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6zcub?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7pqez?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7zao5?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7vxes?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/76qca?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7fdu1?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7l8uh?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/80yki?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/848en?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/76hpo?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7mudp?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84rlq?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ycng?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/841ps?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84klf?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ss60?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84isc?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/84kkp?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/844c9?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/54kg7?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84j6t?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/3mup8?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7zkio?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7whph?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/72wpy?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/81pl1?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7jbxl?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/800nh?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7g7lm?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/6vuah?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7mr0u?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ryty?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7z4wj?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/80fno?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7dpwq?jobsource=2018indexpoc,no,,
